policy_deductible,policy_annual_premium,insured_age,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,police_report_available,claim_amount,total_claim_amount,incident_year,incident_month,incident_day_of_week,claim_ratio,premium_per_deductible,is_total_loss,policy_state_FL,policy_state_GA,policy_state_IL,policy_state_MI,policy_state_NC,policy_state_NY,policy_state_OH,policy_state_PA,policy_state_TX,insured_sex_MALE,insured_sex_OTHER,insured_education_level_High School,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_Doctor,insured_occupation_Engineer,insured_occupation_Lawyer,insured_occupation_Manager,insured_occupation_Sales,insured_occupation_Teacher,insured_occupation_Technician,insured_hobbies_chess,insured_hobbies_hiking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_reading,insured_hobbies_yachting,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear,collision_type_Side,collision_type_Unknown,incident_severity_Minor Damage,incident_severity_Total Loss,authorities_contacted_Fire,authorities_contacted_Police,incident_state_FL,incident_state_GA,incident_state_IL,incident_state_MI,incident_state_NC,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_TX
0.5479705408946308,-0.8146453377516734,-0.029934661312526645,-0.7982841712652158,1.3354393720089535,0.7100129112889937,0.2900651061418186,-0.993421636958882,0.9351589018186096,1.3695381006685965,-2.2329583280973284,1.3073761595013154,0.004346474821205362,-0.438748156709916,-0.8056158691475092,1.402835051330904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6500702384207284,-0.632008563071354,-0.32920146995548993,-1.088305668545948,1.3354393720089535,1.4183258714735445,1.4612566518019203,1.006621924464275,-1.4913763096358907,-1.6818677000643143,-0.5909967161821245,1.3073761595013154,0.5039412818562957,0.7478923481932356,-0.11804100674813092,1.402835051330904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0494171648591815,-1.632497039805939,-0.8080283637842312,-1.2333164171863142,-1.351441238757518,-1.4149259692646587,0.2900651061418186,-0.993421636958882,-0.268626203163122,0.7157909330794961,-0.5909967161821245,-0.7154120160798192,-1.4944379462840656,-1.6900876425103972,-0.20540275793145046,-0.7128421827293775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0494171648591815,0.9128949808175618,0.7481590411591779,1.6668985556210087,1.3354393720089535,-0.7066130090801079,1.4612566518019203,1.006621924464275,1.6018179978171019,1.6944298391674337,-0.5909967161821245,0.4404669413951149,-1.4944379462840656,0.10095244138943102,1.2866308097300603,-0.7128421827293775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5479705408946308,0.5798853411796296,-0.0897880230411193,0.07178032057698112,0.439812501753463,0.0016999511044428922,-0.8811264395182832,-0.993421636958882,-1.22957843929581,-1.369454615613354,-0.5909967161821245,-0.7154120160798192,0.004346474821205362,0.019964825133415263,-0.45528758394356117,1.402835051330904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5479705408946308,1.1733108235794045,-0.8080283637842312,0.6518233151384457,-1.351441238757518,-0.7066130090801079,-0.2955306666882323,1.006621924464275,0.2837390812566829,0.7129241575799556,-0.5909967161821245,1.018406420132582,0.004346474821205362,-0.6646129926752515,-0.3062096649086369,-0.7128421827293775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5479705408946308,1.125030187244355,-0.7481750020556385,-1.6683486631074125,1.3354393720089535,0.7100129112889937,-0.2955306666882323,-0.993421636958882,-0.17796737196803886,-0.02697850575390767,1.0509648957330793,-1.5823212341860198,-1.4944379462840656,-0.40507225191591806,-0.3183385286126433,1.402835051330904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6500702384207284,0.44007506571456906,0.8080124028877705,-0.3632519253441173,-0.45581436850202756,0.7100129112889937,-0.8811264395182832,1.006621924464275,0.028228185084632314,0.21273798926775178,1.0509648957330793,0.7294366807638484,-0.9948431392489753,-0.37924455384991035,0.3532767947521865,-0.7128421827293775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2507233119822753,0.25029413959565133,1.4663993819022896,1.2318663096999103,0.439812501753463,-0.7066130090801079,0.8756608789718694,-0.993421636958882,-1.2677467680740804,-1.3463539536847957,-0.5909967161821245,0.4404669413951149,0.004346474821205362,-0.5697413755590157,-0.10719016054420072,1.402835051330904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14862361445617775,-0.9397063973434963,0.9277191263449558,0.3618018178577134,1.3354393720089535,0.0016999511044428922,0.2900651061418186,-0.993421636958882,1.1356919586249314,0.7782126576662737,-0.5909967161821245,-0.7154120160798192,-0.9948431392489753,0.7836134124651225,-0.7073177167948584,-0.7128421827293775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2507233119822753,-1.3926302347841533,1.406546020173697,0.3618018178577134,1.3354393720089535,-0.7066130090801079,0.2900651061418186,1.006621924464275,1.5296369577828555,1.6284086396358235,-0.5909967161821245,-1.0043817554485528,-1.4944379462840656,0.08554564718623753,-0.6850103852898182,-0.7128421827293775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6500702384207284,0.21169267617741283,-1.2868552576129724,-0.07323042806338502,1.3354393720089535,-0.7066130090801079,1.4612566518019203,-0.993421636958882,1.7815699502297218,1.3378783710451303,-0.5909967161821245,1.3073761595013154,1.003536088891386,0.855537452901239,0.2528735399613837,-0.7128421827293775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.14862361445617775,0.5606038141786791,-1.4065619810701577,-0.5082626739844834,-1.351441238757518,-0.7066130090801079,-0.8811264395182832,1.006621924464275,-1.5463767748683468,-1.6579148304314257,1.0509648957330793,-1.0043817554485528,0.5039412818562957,-1.646130001000738,-0.267598966331404,1.402835051330904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.74601132020999,1.5511442520820957,-0.32920146995548993,-1.3783271658266802,1.3354393720089535,1.4183258714735445,0.2900651061418186,-0.993421636958882,0.5972596829359547,0.3881946088612408,1.0509648957330793,-1.2933514948172862,0.004346474821205362,0.5242459326170493,-0.6325021509982809,-0.7128421827293775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4487640912976345,-1.066956793666503,0.6883056794305852,-1.2333164171863142,-1.351441238757518,-0.7066130090801079,-1.4667222123483339,-0.993421636958882,-0.8678888757446884,-1.015998980487081,-0.5909967161821245,0.15149720202638137,1.003536088891386,0.2663124546518001,0.9968133644347107,-0.7128421827293775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2507233119822753,-0.15769068073123613,0.1496254238732513,1.2318663096999103,-0.45581436850202756,1.4183258714735445,1.4612566518019203,1.006621924464275,0.19015547968928423,-0.0019216074422878792,-0.5909967161821245,-0.4264422767110857,-1.4944379462840656,0.4925272865237317,-0.2506793462001587,-0.7128421827293775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.0494171648591815,-0.8177565004749341,-1.346708619341565,-0.7982841712652158,1.3354393720089535,-1.4149259692646587,0.8756608789718694,1.006621924464275,-0.6595287774417478,-0.4671089284648111,-0.5909967161821245,1.3073761595013154,0.004346474821205362,-0.8339502587686395,0.2721740647218764,1.402835051330904,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.74601132020999,-1.3508023803936444,-0.38905483168408256,-1.5233379144670465,1.3354393720089535,-0.7066130090801079,-1.4667222123483339,1.006621924464275,2.3514084373276605,1.3853544496653187,-0.5909967161821245,-0.4264422767110857,-0.495248332213885,1.613667672576467,-1.1428127537032609,-0.7128421827293775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.74601132020999,-1.599503351172838,1.3466926584451044,-0.7982841712652158,1.3354393720089535,1.4183258714735445,0.8756608789718694,1.006621924464275,-0.729041473593258,-1.049081427480046,-0.5909967161821245,0.4404669413951149,-1.4944379462840656,1.3080988518441246,-1.1865471011482962,-0.7128421827293775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2507233119822753,-1.3847563044351592,-0.14964138476971195,-0.3632519253441173,-0.45581436850202756,0.0016999511044428922,-1.4667222123483339,1.006621924464275,0.7925239295769864,0.6722785450507326,1.0509648957330793,-1.5823212341860198,-0.9948431392489753,0.35068406224050314,-0.6822411061465802,1.402835051330904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.74601132020999,-1.4285046296424952,1.5262527436308824,-0.3632519253441173,-0.45581436850202756,-0.7066130090801079,0.8756608789718694,1.006621924464275,0.41098243055910777,0.9340784590817586,1.0509648957330793,1.018406420132582,-0.495248332213885,-0.7333858737390604,-1.1564767822563582,-0.7128421827293775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6500702384207284,0.5070226783891847,-0.9277350872414164,-1.2333164171863142,-1.351441238757518,0.0016999511044428922,0.2900651061418186,1.006621924464275,-0.7815349927923013,-0.9805178320091404,1.0509648957330793,-1.2933514948172862,-0.495248332213885,0.560176880061423,0.3827088285733049,-0.7128421827293775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.14862361445617775,0.9936699833733369,-1.4664153427987503,-1.3783271658266802,0.439812501753463,0.0016999511044428922,-1.4667222123483339,1.006621924464275,1.470429589730189,1.6869619956949329,-2.2329583280973284,1.596345898870049,-1.4944379462840656,-0.06543924593202584,-0.1406736722663402,-0.7128421827293775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5479705408946308,-1.6724428327959562,0.6883056794305852,1.3768770583402765,0.439812501753463,0.0016999511044428922,1.4612566518019203,1.006621924464275,0.7962134542446929,0.764856187001415,-0.5909967161821245,-0.7154120160798192,1.003536088891386,0.19363951876745272,-1.0211082423388982,-0.7128421827293775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9473174673330839,-1.6026529233124358,1.7058128288166603,-0.7982841712652158,-0.45581436850202756,0.7100129112889937,0.8756608789718694,-0.993421636958882,-1.1648443261971595,-1.4469912895336912,1.0509648957330793,-1.5823212341860198,-1.4944379462840656,1.734624400289302,-1.0800446779029964,-0.7128421827293775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6500702384207284,0.8032745065930339,1.1671325732593265,1.086855561059544,1.3354393720089535,-1.4149259692646587,-0.2955306666882323,1.006621924464275,1.824696360603557,1.1399968802735951,1.0509648957330793,-0.13747253734235215,-0.9948431392489753,1.2632004387678797,0.5129493775476514,-0.7128421827293775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.14862361445617775,1.472097673261466,-0.9875884489700091,1.3768770583402765,-0.45581436850202756,0.7100129112889937,-1.4667222123483339,1.006621924464275,0.6806435437825713,1.500308590403485,1.0509648957330793,-1.5823212341860198,-0.495248332213885,-0.9468784465205398,-0.0004535868672776397,-0.7128421827293775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5479705408946308,1.0670319685761567,-0.6883216403270458,0.07178032057698112,-1.351441238757518,0.0016999511044428922,1.4612566518019203,-0.993421636958882,-0.7667934864237415,-0.7442997989990796,-0.5909967161821245,-1.0043817554485528,0.004346474821205362,-0.42823009063541456,-0.33290860354744833,1.402835051330904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
